path	verdict	reason
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_text_editor_20250124_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_text_editor_20250429_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_text_editor_20250728_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_union_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_use_block.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/tool_use_block_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_20250305_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_request_error_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_result_block.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_result_block_content.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_result_block_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_result_block_param_content_param.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/src/anthropic/types/web_search_tool_result_error.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/tests/lib/streaming/fixtures/tool_use_response.txt	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/tests/test_client.py	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-python/tools.md	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/examples/fine_grained_tool_streaming.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/examples/tools.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/examples/tools_stream.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/client.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/helpers/bedrock/client.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/helpers/vertex/client.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/internal/transport/base_client.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_bash_code_execution_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_bash_code_execution_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_bash_code_execution_tool_result_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_bash_code_execution_tool_result_error_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_clear_tool_uses_20250919_edit.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_clear_tool_uses_20250919_edit_response.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_20250522.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_20250825.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_block_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_block_param_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_error_code.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_code_execution_tool_result_error_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_mcp_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_mcp_tool_use_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_mcp_tool_use_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_create_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_delete_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_insert_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_rename_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_str_replace_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_memory_tool_20250818_view_command.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_request_mcp_server_tool_configuration.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_request_mcp_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_server_tool_usage.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_server_tool_use_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_server_tool_use_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_text_editor_code_execution_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_text_editor_code_execution_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_text_editor_code_execution_tool_result_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_text_editor_code_execution_tool_result_error_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_bash_20241022.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_bash_20250124.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_choice.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_choice_any.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_choice_auto.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_choice_none.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_choice_tool.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_computer_use_20241022.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_computer_use_20250124.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_text_editor_20241022.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_text_editor_20250124.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_text_editor_20250429.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_text_editor_20250728.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_union.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_use_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_use_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_uses_keep.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_tool_uses_trigger.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_20250910.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_result_error_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_result_error_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_fetch_tool_result_error_code.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_20250305.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_request_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_block_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_block_param_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/beta_web_search_tool_result_error_code.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/message_count_tokens_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/message_create_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/beta/messages/batch_create_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/message_count_tokens_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/message_count_tokens_tool.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/message_create_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/messages/batch_create_params.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/server_tool_usage.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/server_tool_use_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/server_tool_use_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_bash_20250124.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_choice.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_choice_any.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_choice_auto.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_choice_none.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_choice_tool.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_text_editor_20250124.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_text_editor_20250429.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_text_editor_20250728.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_union.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_use_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/tool_use_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_20250305.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_request_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_result_block.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_result_block_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_result_block_param.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_result_block_param_content.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/models/web_search_tool_result_error.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/lib/anthropic/resources/messages.rb	dismissed	official Anthropic SDK client source (python/ruby) — library plumbing, no design/demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/client.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/helpers/bedrock/client.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/helpers/vertex/client.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/internal/transport/base_client.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_bash_code_execution_tool_result_block.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_bash_code_execution_tool_result_block_param.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_bash_code_execution_tool_result_error.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_bash_code_execution_tool_result_error_param.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_clear_tool_uses_20250919_edit.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_clear_tool_uses_20250919_edit_response.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_code_execution_tool_20250522.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
/Users/josephwecker-v2/src/_ref/anthropic-sdk-ruby/rbi/anthropic/models/beta/beta_code_execution_tool_20250825.rbi	dismissed	non-prose binary/generated artifact (image / Ruby .rbi-.rbs type sig / test .snap / LaTeX .aux-.toc-.bbl / build .log-.lock / PDF / xhtml-ebook) — carries no design or demand prose
